,Brand,Model,Price(CAD),Price_save(CAD),Memory-Built-in(GB),Ram_size(GB),Display_resolution(pixels),Display_size(in),Colour,CPU,Front-Facing Camera Resolution(MP),Rear Camera Resolution(MP)  
408,APPLE,iPhone SE,129.98, 70,16,2.0,1080 x 1920,4.0,ROSE GOLD,Apple A10 Fusion,7.0,24.0
409,APPLE,iPhone 6,359.0,no sale,16,1.0,1080 x 1920,4.7,Space Grey,Apple A10 Fusion,7.0,24.0
410,APPLE,iPhone 7,499.0,no sale,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
411,APPLE,iPhone 6S,319.98, 80,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
412,APPLE,iPHONE 6S,429.0,no sale,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
413,APPLE,iPHONE 6,399.0,no sale,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
414,APPLE,iPHONE 6S,329.98, 170,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
415,REFURBISHED,- Apple,1099.0,no sale,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
416,REFURBISHED,- Apple,389.99,no sale,32,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
417,APPLE,iPhone 7,385.99, 110,32,3.0,1080 x 1920,5.5,Red,Apple A10 Fusion,7.0,24.0
418,APPLE,iPhone 7,340.99, 209,256,2.0,750 x 1334,4.7,Jet Black,Apple A10 Fusion,7.0,12.0
419,REFURBISHED,- Apple,288.88, 111,256,2.0,750 x 1334,4.7,Jet Black,Apple A10 Fusion,7.0,12.0
420,APPLE,iPhone 8,384.99, 165,64,2.0,1334 x 750,4.7,Silver,Apple A11 Bionic,7.0,12.0
421,IPHONE,6-16GB Built,275.0,no sale,16,2.0,1334 x 750,4.7,black & White,Apple A11 Bionic,7.0,12.0
422,REFURBISHED,- Apple,1099.0,no sale,16,2.0,1334 x 750,4.7,black & White,Apple A11 Bionic,7.0,12.0
423,APPLE,iPhone XR,802.99, 147,256,3.0,1792 x 828,6.1,Yellow,Apple A12 Bionic,7.0,12.0
424,APPLE,iPhone XR,670.99, 249,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
425,REFURBISHED,- Apple,399.99,no sale,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
426,REFURBISHED,- Apple,199.99, 50,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
427,REFURBISHED,- Apple,199.98,no sale,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
428,REFURBISHED,- Apple,349.0,no sale,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
429,REFURBISHED,- Apple,249.98,no sale,64,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
430,APPLE,iPhone XR,719.99, 330,128,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
431,APPLE,iPhone SE,159.98, 90,16,2.0,1136 x 640,4.0,Rose Gold,Apple A9,0.72,12.0
432,APPLE,iPhone 7,599.0,no sale,32,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
433,APPLE,iPhone XR,934.99, 110,256,3.0,1792 x 828,6.1,Yellow,Apple A12 Bionic,7.0,12.0
434,APPLE,iPhone XR,670.99, 249,64,3.0,1792 x 828,6.1,Coral,Apple A12 Bionic,7.0,12.0
435,REFURBISHED,- Apple,329.98, 70,64,3.0,1792 x 828,6.1,Coral,Apple A12 Bionic,7.0,12.0
436,APPLE,iPhone 7,311.99, 184,256,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
437,REFURBISHED,- Apple,499.0,no sale,256,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
438,APPLE,iPhone 7,398.68, 301,128,3.0,1080 x 1920,5.5,Silver,Apple A10 Fusion,7.0,24.0
439,APPLE,iPhone 6s,279.98, 120,32,2.0,1 334 x 750,4.7,Silver; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
440,APPLE,iPhone 6S,329.0,no sale,32,2.0,1334 x 750,4.7,Silver,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
441,APPLE,iPhone 6S,699.99,no sale,32,2.0,1334 x 750,4.7,Silver,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
442,IPHONE,SE -,299.0,no sale,16,2.0,1334 x 750,4.0,Space Grey,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
443,APPLE,iPhone 6S,849.99,no sale,16,2.0,1334 x 750,4.0,Space Grey,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
444,IPHONE,SE 16GB,249.0,no sale,16,2.0,1334 x 750,3.5,Space Grey,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
445,IPHONE,5S-16GB Built,129.0,no sale,16,2.0,1334 x 750,3.5,black & White,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
446,APPLE,iPhone 7,335.95, 91,16,2.0,1334 x 750,3.5,black & White,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
447,REFURBISHED,- Apple,999.0,no sale,16,2.0,1334 x 750,3.5,black & White,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
448,APPLE,iPhone 7,599.0,no sale,128,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
449,REFURBISHED,- Apple,449.99, 100,128,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
450,IPHONE,6S Plus,339.0, 60,32,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
451,IPHONE,5S 16GB,139.0, 60,16,3.0,1080 x 1920,3.5,Jet Black,Apple A10 Fusion,7.0,24.0
452,IPHONE,6S Plus,369.0, 30,32,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
453,IPHONE,6S 64GB,359.0,no sale,64,3.0,1080 x 1920,4.7,Jet Black,Apple A10 Fusion,7.0,24.0
454,APPLE,iPhone 6s,298.68, 101,32,2.0,1920 x 1080,5.5,Gold,Apple A9,0.72,12.0
455,IPHONE,SE 64GB,279.0,no sale,64,2.0,1920 x 1080,3.5,Gold,Apple A9,0.72,12.0
456,IPHONE,6 Plus,399.0,no sale,64,2.0,1920 x 1080,5.5,Gold,Apple A9,0.72,12.0
457,APPLE,iPhone 5S,199.0,no sale,16.0,2.0,1920 x 1080,5.5,Gold,Apple A9,0.72,12.0
458,APPLE,iPhone 7,318.99, 177,128,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
459,IPHONE,SE 64GB,279.0,no sale,64,2.0,750 x 1334,3.5,Black,Apple A10 Fusion,7.0,12.0
460,IPHONE,6S Plus,359.0, 80,64,2.0,750 x 1334,5.5,Black,Apple A10 Fusion,7.0,12.0
461,IPHONE,6 128GB,289.0, 60,128,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
462,IPHONE,6 Plus,399.0,no sale,128,2.0,750 x 1334,5.5,Black,Apple A10 Fusion,7.0,12.0
463,IPHONE,6 16GB,299.0,no sale,16,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
464,IPHONE,6S Plus,379.0,no sale,16,2.0,750 x 1334,5.5,Black,Apple A10 Fusion,7.0,12.0
465,APPLE,iPhone XS,1277.99, 432,512,4.0,2436 x 1125,5.8,Space grey,Apple A12 Bionic,7.0,24.0
466,APPLE,iPhone 7,499.0, 251,128,2.0,750 x 1334,4.7,Jet Black,Apple A10 Fusion,7.0,12.0
467,IPHONE,6S Plus,429.0, 40,128,2.0,750 x 1334,5.5,Jet Black,Apple A10 Fusion,7.0,12.0
468,IPHONE,6S Plus,359.0, 80,64,2.0,750 x 1334,5.5,Jet Black,Apple A10 Fusion,7.0,12.0
469,APPLE,iPhone 6s,295.0, 55,32,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
470,APPLE,iPhone XR,735.99, 214,128,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
471,APPLE,iPhone 7,411.99, 138,32,3.0,1080 x 1920,5.5,Red,Apple A10 Fusion,7.0,24.0
472,APPLE,iPhone 7,340.99, 209,256,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
473,APPLE,iPhone XR,758.99, 191,64,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
474,REFURBISHED,- Apple,379.99,no sale,64,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
475,REFURBISHED,- Apple,299.0,no sale,64,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
476,APPLE,iPhone 7,296.99, 124,256,2.0,750 x 1334,4.7,Gold,Apple A10 Fusion,7.0,12.0
477,APPLE,iPhone 8,692.99, 187,256,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
478,IPHONE,6 Plus,399.0,no sale,64,3.0,1920 x 1080,5.5,Grey,Apple A11 Bionic,7.0,12.0
479,APPLE,iPhone 5,179.0,no sale,16.0,3.0,1920 x 1080,5.5,Black,Apple A11 Bionic,7.0,12.0
480,IPHONE,6 Plus,399.0, 50,128,3.0,1920 x 1080,5.5,Black,Apple A11 Bionic,7.0,12.0
481,IPHONE,6 64GB,329.0,no sale,64,3.0,1920 x 1080,4.7,Black,Apple A11 Bionic,7.0,12.0
482,IPHONE,6 16GB,299.0,no sale,16,3.0,1920 x 1080,4.7,Black,Apple A11 Bionic,7.0,12.0
483,APPLE,iPhone 7,448.99, 251,128.0,3.0,1920 x 1080,4.7,Gold,Apple A11 Bionic,7.0,12.0
484,IPHONE,6S 128GB,299.0, 100,128,3.0,1920 x 1080,4.7,Gold,Apple A11 Bionic,7.0,12.0
485,APPLE,iPhone SE,168.89,no sale,64,2.0,1136 x 640,4.0,Gold,Apple A9,0.72,12.0
486,IPHONE,6S 128GB,399.0,no sale,128,2.0,1136 x 640,4.7,Gold,Apple A9,0.72,12.0
487,IPHONE,6 Plus,349.0,no sale,16,2.0,1136 x 640,5.5,Gold,Apple A9,0.72,12.0
488,IPHONE,6S 64GB,359.0,no sale,64,2.0,1136 x 640,4.7,Gold,Apple A9,0.72,12.0
490,APPLE,iPhone 6,392.95, 93,64,1.0,1920 x 1080,5.5,Silver,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
491,APPLE,iPHONE SE,299.0,no sale,64,1.0,1920 x 1080,5.5,Silver,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
492,APPLE,iPHONE SE,169.68, 80,64,1.0,1920 x 1080,5.5,Silver,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
494,APPLE,iPhone 6s,529.99,no sale,128,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
495,IPHONE,6 Plus,349.0,no sale,16,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
496,APPLE,iPhone 8,899.0,no sale,256,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
497,APPLE,iPhone 7,299.99, 111,128,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
498,IPHONE,6 64GB,329.0,no sale,64,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
499,APPLE,iPhone 6s,189.99, 110,32,2.0,1334 x 750,4.7,Space Gray,Apple A9,0.72,12.0
500,APPLE,iPhone 7,600.0,no sale,256,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
501,APPLE,iPhone 8,458.99, 201,256,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
502,APPLE,iPhone SE,199.0,no sale,16,2.0,1136 x 640,4.0,Space gray,Apple A9,0.72,12.0
503,APPLE,iPhone XR,934.99, 110,256,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
504,APPLE,iPhone XR,881.99,no sale,128,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
505,REFURBISHED,- Apple,1199.0,no sale,128,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
506,APPLE,iPhone 8,729.0,no sale,256,2.0,1334 x 750,4.7,Gold,Apple A11 Bionic,7.0,12.0
507,APPLE,iPhone X,741.99, 138,64,3.0,2436 x 1125,5.8,Silver,Apple A11 Bionic,7.0,12.0
508,APPLE,iPhone 7,384.99, 165,128,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
509,APPLE,iPhone XR,934.99, 110,256,3.0,1792 x 828,6.1,Blue,Apple A12 Bionic,7.0,12.0
510,APPLE,iPhone 8,439.99, 110,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
511,REFURBISHED,- Apple,1099.0,no sale,64,2.0,1334 x 750,4.7,Red,Apple A11 Bionic,7.0,12.0
512,APPLE,iPhone 8,584.99, 215,64,3.0,1920 x 1080,5.5,Red,Apple A11 Bionic,7.0,12.0
513,APPLE,iPhone 7,296.99, 124,256,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
514,APPLE,iPhone 7,439.99, 110,128,3.0,1080 x 1920,5.5,Silver,Apple A10 Fusion,7.0,24.0
515,APPLE,iPhone 7,439.99, 110,128,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
516,APPLE,iPhone 7,411.99, 138,32,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
517,APPLE,iPhone XR,758.99, 161,64,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
518,APPLE,iPhone 7,356.99, 64,32,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
519,APPLE,iPhone 6,199.95, 300,128,1.0,1334 x 750,4.7,Silver,Apple A8,1.2,8.0
520,APPLE,iPhone 8,626.99, 143,64,3.0,1920 x 1080,5.5,Red,Apple A11 Bionic,7.0,12.0
521,APPLE,iPhone XR,875.99, 169,256,3.0,1792 x 828,6.1,Black,Apple A12 Bionic,7.0,12.0
522,APPLE,iPhone 7,340.99, 209,256,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
523,REFURBISHED,- Apple,299.0,no sale,256,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
524,APPLE,iPHONE 6S,279.0,no sale,256,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
526,IPHONE,6S Plus,339.0, 60,32,2.0,750 x 1334,5.5,Black,Apple A10 Fusion,7.0,12.0
527,IPHONE,5S 64GB,199.0, 50,64,2.0,750 x 1334,3.5,Black,Apple A10 Fusion,7.0,12.0
528,IPHONE,6S 16GB,299.0,no sale,16,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
529,APPLE,iPhone 7,295.99, 200,128,2.0,750 x 1334,4.7,Silver,Apple A10 Fusion,7.0,12.0
530,IPHONE,6 Plus,399.0, 50,128,2.0,750 x 1334,5.5,Silver,Apple A10 Fusion,7.0,12.0
531,IPHONE,6S Plus,289.0, 49,32,2.0,750 x 1334,5.5,Silver,Apple A10 Fusion,7.0,12.0
532,IPHONE,6 Plus,399.0,no sale,64,2.0,750 x 1334,5.5,Silver,Apple A10 Fusion,7.0,12.0
533,IPHONE,6 Plus,349.0,no sale,16,2.0,750 x 1334,5.5,Silver,Apple A10 Fusion,7.0,12.0
535,IPHONE,6S 64GB,359.0,no sale,64,3.0,1920 x 1080,4.7,Silver,Apple A11 Bionic,7.0,12.0
536,APPLE,iPhone 7,384.99, 111,128,3.0,1080 x 1920,5.5,Red,Apple A10 Fusion,7.0,24.0
537,IPHONE,SE 16GB,249.0,no sale,16,3.0,1080 x 1920,3.5,Red,Apple A10 Fusion,7.0,24.0
538,IPHONE,6S Plus,399.0, 40,64,3.0,1080 x 1920,5.5,Red,Apple A10 Fusion,7.0,24.0
539,APPLE,iPhone SE,192.95, 107,32,2.0,1136 x 640,4.0,Space gray,Apple A9,0.72,12.0
540,APPLE,iPhone SE,179.95, 320,64,2.0,1136 x 640,4.0,Gold,Apple A9,0.72,12.0
541,APPLE,iPhone 7,296.99, 124,256,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
542,APPLE,iPhone XR,824.99, 110,128,3.0,1792 x 828,6.1,Yellow,Apple A12 Bionic,7.0,12.0
543,APPLE,iPhone XR,934.99, 110,256,3.0,1792 x 828,6.1,White,Apple A12 Bionic,7.0,12.0
544,APPLE,iPhone 7,356.99, 84,32,3.0,1080 x 1920,5.5,Jet Black,Apple A10 Fusion,7.0,24.0
545,APPLE,iPhone 7,340.99, 155,256,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
546,APPLE,iPhone 7,252.99, 50,32,2.0,750 x 1334,4.7,Rose Gold,Apple A10 Fusion,7.0,12.0
547,IPHONE,6S-16GB Built,325.0,no sale,16,2.0,750 x 1334,4.7,black & White,Apple A10 Fusion,7.0,12.0
548,IPHONE,6S pLus-16GB,399.0,no sale,16,2.0,750 x 1334,4.7,black,Apple A10 Fusion,7.0,12.0
549,APPLE,iPhone XR,737.99, 197,128,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
550,REFURBISHED,- Apple,1199.0,no sale,128,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
551,APPLE,iPhone XR,758.99, 191,64,3.0,1792 x 828,6.1,Red,Apple A12 Bionic,7.0,12.0
552,APPLE,iPhone 7,368.08, 132,128,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
553,APPLE,iPhone 8,494.99, 165,256,2.0,1334 x 750,4.7,Grey,Apple A11 Bionic,7.0,12.0
554,APPLE,iPhone 7,318.99, 131,256,2.0,750 x 1334,4.7,Black,Apple A10 Fusion,7.0,12.0
555,IPHONE,6 Plus-16GB,325.0,no sale,16,2.0,750 x 1334,4.7,black & White,Apple A10 Fusion,7.0,12.0
556,APPLE,iPhone SE,289.0,no sale,16,2.0,750 x 1334,4.7,black & White,Apple A10 Fusion,7.0,12.0
565,IPHONE,6s Plus,289.98, 210,16,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
566,APPLE,iPhone7 128gb,394.48, 106,128,2.0,1334-by-750-pixel,4.7,Rose; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
567,IPHONE,SE 16gb,128.88, 171,16,2.0,1136-by-640-pixel,4.0,Silver; White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
568,IPHONE,SE 64gb,179.98, 120,64,2.0,1136-by-640-pixel,4.0,Gold White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
569,APPLE,iPhone 7,449.99, 100,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
570,APPLE,iPHONE 6S,399.0,no sale,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
571,APPLE,iPHONE 6,299.0,no sale,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
572,APPLE,iPhone 6S,749.99,no sale,32,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
573,APPLE,iPhone 6S,295.95,no sale,32,3.0,1080 x 1920,4.7,Black,Apple A10 Fusion,7.0,24.0
577,APPLE,iPhone 7,658.95, 47,256,3.0,1080 x 1920,5.5,Black,Apple A10 Fusion,7.0,24.0
578,IPHONE,7 -,418.71,no sale,32,3.0,1334 x 750,4.7,Rose Gold,Apple A10 Fusion,7.0,24.0
579,REFURBISHED,- Apple,1099.0,no sale,32,3.0,1334 x 750,4.7,Rose Gold,Apple A10 Fusion,7.0,24.0
580,APPLE,iPhone 7,356.99, 139,32,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
581,APPLE,iPhone 7,380.99, 169,32,3.0,1080 x 1920,5.5,Silver,Apple A10 Fusion,7.0,24.0
582,APPLE,iPhone 7,310.99, 239,256,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
583,IPHONE,6S 16GB,299.0,no sale,16,2.0,750 x 1334,4.7,Red,Apple A10 Fusion,7.0,12.0
584,IPHONE,5S 16GB,199.0,no sale,16,2.0,750 x 1334,3.5,Red,Apple A10 Fusion,7.0,12.0
585,APPLE,iPhone XR,934.99, 110,256,3.0,1792 x 828,6.1,Coral,Apple A12 Bionic,7.0,12.0
586,APPLE,iPhone SE,199.0,no sale,16,2.0,1136 x 640,4.0,Silver,Apple A9,0.72,12.0
587,APPLE,iPhone XS,849.94, 250,16,2.0,2436 x 1125,4.0,Gold,Apple A9,7.0,24.0
588,APPLE,iPhone 6,228.94, 671,16,2.0,1920 x 1080,4.0,Space Grey,Apple A9,1.2,8.0
589,APPLE,iPhone 5S,180.0,no sale,16,2.0,1920 x 1080,4.0,Space Grey,Apple A9,1.2,8.0
590,APPLE,iPhone 5C,150.0,no sale,16,2.0,1920 x 1080,4.0,Space Grey,Apple A9,1.2,8.0
591,APPLE,iPhone 8,799.0,no sale,64,3.0,1920 x 1080,5.5,Silver,Apple A11 Bionic,7.0,12.0
592,APPLE,iPhone 6s,318.88, 181,16,2.0,1 334 x 750,4.7,Rose Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
593,APPLE,iPhone 6s,268.68, 131,16,2.0,1 334 x 750,4.7,Silver; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
594,APPLE,iPhone 6,299.98,no sale,16,1.0,1334 x 750,4.7,Gold,1.4GHz,5.0,8.0
595,APPLE,iPhone 6S,549.99,no sale,16,1.0,1334 x 750,4.7,Gold,1.4GHz,5.0,8.0
596,APPLE,iPhone 6,299.98, 200,64,1.0,1920-by-1080-mixel,5.5,Gold; White.,A8 chip with 64-bit architecture; M8 motion coprocessor.,1.2,8.0
597,APPLE,iPhone 6s,399.98,no sale,32,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
598,APPLE,iPhone 6s,499.99,no sale,32,2.0,1 334 x 750,4.7,Gold; White,A9 chip with 64-bit&nbsp;architecture,5.0,12.0
599,IPHONE,5S -,199.0,no sale,16,2.0,1 334 x 750,4.0,Space Grey,A9 chip with 64-bit&nbsp;architecture,5.0,8.0
600,APPLE,iPhone 6S,369.0,no sale,64,2.0,1334 x 750,4.7,Gold,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
601,APPLE,iPhone SE,289.0,no sale,32,2.0,1136 x 640,4.7,Rose,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
602,APPLE,iPhone SE,188.98, 161,32,2.0,1136 x 640,4.7,Gray,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
603,APPLE,iPhone 6,339.98, 160,32,2.0,1136 x 640,4.7,Gray,A9 chip with 64-bit architecture Embedded M9 motion coprocessor,5.0,12.0
604,IPHONE,6 16gb,137.58, 162,16,1.0,1 334 x 750,4.7,Gold; White,Dual-core 1.4 GHz Typhoon (ARM v8-based),1.2,8.0
605,IPHONE,SE 16gb,249.98,no sale,16,2.0,1136-by-640-pixel,4.0,Gold White.,A9 chip with 64-bit&nbsp;architecture,1.2,12.0
606,IPHONE,7 Plus,699.98,no sale,256,2.0,1920-by-1080-pixel,5.5,Gold; White.,A10 Fusion chip with 64-bit architecture;    Embedded M10 motion coprocessor.,7.0,12.0
607,APPLE,iPhone SE,169.98, 130,256,2.0,1136 x 640,4.0,Rose Gold,Dual-core 1.84 GHz Twister,1.2,12.0
608,APPLE,IPHONE 6S,195.0,no sale,256,2.0,1136 x 640,4.0,Rose Gold,Dual-core 1.84 GHz Twister,1.2,12.0
609,APPLE,iPhone SE,259.0,no sale,16,2.0,1136 x 640,4.0,Rose Gold,Apple A9,0.72,12.0
610,APPLE,iPhone 6S,229.99, 39769,16,2.0,1136 x 640,4.0,Rose Gold,Apple A9,0.72,12.0
611,APPLE,iPhone 6s,288.92, 211,16,2.0,1920 x 1080,4.0,Gold,Apple A9,5.0,12.0
612,APPLE,iPhone 6s,389.99,no sale,32,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
613,IPHONE,6S Plus,429.0, 40,128,2.0,1920 x 1080,5.5,Space Gray,Apple A9,0.72,12.0
614,IPHONE,6S 16GB,199.68, 150,16,2.0,1920 x 1080,4.7,Space Gray,Apple A9,0.72,12.0
615,IPHONE,6S 32GB,349.0,no sale,32,2.0,1920 x 1080,4.7,Space Gray,Apple A9,0.72,12.0
616,APPLE,iPhone 7,550.0,no sale,32,2.0,750 x 1334,4.7,Space Gray,Apple A9,0.72,12.0
617,IPHONE,6S 16GB,299.0,no sale,16,2.0,750 x 1334,4.7,Space Gray,Apple A9,0.72,12.0
618,APPLE,iPhone SE,349.0,no sale,128,2.0,1136 x 640,4.0,Rose Gold,Apple A9,0.72,12.0
619,IPHONE,6S 32GB,349.0,no sale,32,2.0,1136 x 640,4.7,Rose Gold,Apple A9,0.72,12.0
620,IPHONE,SE 64GB,279.0,no sale,64,2.0,1136 x 640,3.5,Rose Gold,Apple A9,0.72,12.0
621,IPHONE,6 64GB,199.98,no sale,64,2.0,1136 x 640,4.7,Rose Gold,Apple A9,0.72,12.0
622,IPHONE,6S Plus,379.0,no sale,16,2.0,1136 x 640,5.5,Rose Gold,Apple A9,0.72,12.0
623,IPHONE,6S Plus,359.0, 90,64,2.0,1136 x 640,5.5,Rose Gold,Apple A9,0.72,12.0
624,IPHONE,7 256GB,499.0,no sale,256,2.0,1136 x 640,4.7,Rose Gold,Apple A9,0.72,12.0
625,APPLE,iPhone 8,694.99, 185,256,3.0,1920 x 1080,5.5,Gold,Apple A11 Bionic,7.0,12.0
626,IPHONE,SE 16GB,249.0,no sale,16,3.0,1920 x 1080,3.5,Gold,Apple A11 Bionic,7.0,12.0
627,IPHONE,6 128GB,289.0, 60,128,3.0,1920 x 1080,4.7,Gold,Apple A11 Bionic,7.0,12.0
628,APPLE,iPhone 7,579.0,no sale,32,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
629,IPHONE,7 256GB,529.0,no sale,256,3.0,1080 x 1920,4.7,Rose Gold,Apple A10 Fusion,7.0,24.0
630,IPHONE,6S Plus,379.0,no sale,16,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
631,APPLE,iPhone® 8,699.0, 151,16,3.0,1080 x 1920,5.5,Rose Gold,Apple A10 Fusion,7.0,24.0
632,APPLE,iPhone SE,269.97, 130,16,3.0,1136 x 640,5.5,Rose Gold,Apple A10 Fusion,1.2,12.0
633,APPLE,iPhone XS,899.99, 200,16,3.0,2436 x 1125,5.5,Silver,Apple A10 Fusion,7.0,24.0
634,APPLE,iPhone 6s,329.98, 120,16,2.0,2436 x 1125,5.5,Space Grey,Apple A9,5.0,12.0
635,APPLE,iPhone 7,490.0, 59,256,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
636,APPLE,iPhone 6,298.0, 101,256,3.0,1080 x 1920,5.5,Gold,Apple A10 Fusion,7.0,24.0
637,APPLE,iPhone 6s,209.95, 260,32,2.0,1334 x 750,4.7,Silver,Apple A9,0.72,12.0
639,APPLE,iPhone SE,149.98, 100,32,2.0,1136 x 640,4.0,Space gray,Apple A9,0.72,12.0
